user ID,item ID,timestamp
188707,118376,1405987200
73722,108463,1405987200
103415,96629,1405987200
119523,179459,1405987200
53703,145367,1405987200
105617,203639,1405987200
10256,159275,1405987200
159607,159275,1405987200
39743,168316,1405987200
187941,115108,1405987200
207100,128126,1405987200
89925,92751,1405987200
120108,70440,1405987200
185390,70440,1405987200
146626,136802,1405987200
137380,110274,1405987200
90900,205716,1405987200
108508,160002,1405987200
159928,122743,1405987200
6528,169717,1405987200
104863,172652,1405987200
99956,96674,1405987200
33889,124120,1405987200
88082,18951,1405987200
172829,95332,1405987200
208081,173369,1405987200
178673,61262,1405987200
95795,148135,1405987200
74251,73004,1405987200
33699,11286,1405987200
104817,32572,1405987200
48734,217375,1405987200
54668,144710,1405987200
186407,83786,1405987200
138995,122285,1405987200
117566,134912,1405987200
17818,98799,1405987200
134038,141541,1405987200
193508,162072,1405987200
90543,250,1405987200
178594,144710,1405987200
170235,228105,1405987200
65287,217406,1405987200
200740,65438,1405987200
5132,9909,1405987200
221610,202052,1405987200
117751,9909,1405987200
121748,65438,1405987200
85487,113557,1405987200
169102,65255,1405987200
94200,208011,1405987200
27228,142942,1405987200
23852,142942,1405987200
200943,226149,1405987200
189644,176073,1405987200
107910,20893,1405987200
44302,39837,1405987200
94185,189009,1405987200
28252,189009,1405987200
893,102786,1405987200
149950,55937,1405987200
104863,181667,1405987200
145759,49928,1405987200
143541,224991,1405987200
82069,233469,1405987200
90900,140002,1405987200
45706,66135,1405987200
160832,181111,1405987200
128093,51851,1405987200
53703,10326,1405987200
91798,199286,1405987200
126842,97262,1405987200
10984,169678,1405987200
217969,169678,1405987200
72308,110894,1405987200
196009,199925,1405987200
17818,54225,1405987200
179692,79142,1405987200
60662,166930,1405987200
90200,178113,1405987200
85487,170888,1405987200
105590,24456,1405987200
140110,211145,1405987200
210107,150185,1405987200
200441,91045,1405987200
160627,122875,1405987200
104863,124569,1405987200
179692,197563,1405987200
22771,85608,1405987200
160034,184623,1405987200
197968,188991,1405987200
185478,188991,1405987200
95795,90206,1405987200
91630,157686,1405987200
104863,105452,1405987200
80817,10092,1405987200
94898,49856,1405987200
191519,229154,1405987200
174790,184739,1405987200
192481,223362,1405987200
129460,171128,1405987200
110393,144347,1405987200
178401,160492,1405987200
108046,108599,1405987200
142879,14703,1405987200
119623,1361,1405987200
75066,28993,1405987200
197184,165311,1405987200
147310,16651,1405987200
74251,144893,1405987200
198182,129700,1405987200
96576,118530,1405987200
86524,16041,1405987200
76719,168220,1405987200
129460,107715,1405987200
153752,105284,1405987200
169102,172366,1405987200
48400,129700,1405987200
129460,7145,1405987200
29893,7145,1405987200
123661,96617,1405987200
37935,96617,1405987200
148083,205781,1405987200
35495,54832,1405987200
118227,44432,1405987200
175553,24330,1405987200
187593,42455,1405987200
134740,39933,1405987200
45366,117119,1405987200
157853,235536,1405987200
170235,77102,1405987200
53837,63860,1405987200
126144,2596,1405987200
134740,2596,1405987200
52841,77102,1405987200
60984,23286,1405987200
94898,114136,1405987200
112588,233458,1405987200
45706,88532,1405987200
126144,171952,1405987200
127029,67405,1405987200
141654,160533,1405987200
98850,226280,1405987200
126144,213954,1405987200
20041,103033,1405987200
137588,43437,1405987200
135535,176128,1405987200
211157,192251,1405987200
195836,102140,1405987200
222705,102140,1405987200
90543,202770,1405987200
105729,51223,1405987200
80826,176715,1405987200
133232,144531,1405987200
160530,102140,1405987200
40242,165243,1405987200
208810,212588,1405987200
53837,15011,1405987200
195354,124307,1405987200
53837,165243,1405987200
200219,185725,1405987200
169384,176492,1405987200
40043,102140,1405987200
80826,176492,1405987200
129460,207239,1405987200
155317,110155,1405987200
53837,26767,1405987200
213058,110155,1405987200
115828,110155,1405987200
157812,110155,1405987200
179692,78924,1405987200
34101,176015,1405987200
36361,110155,1405987200
70825,169324,1405987200
53837,101277,1405987200
123661,55621,1405987200
94898,169582,1405987200
82963,83261,1405987200
94898,73277,1405987200
28819,110155,1405987200
179692,226342,1405987200
101538,37745,1405987200
186261,49625,1405987200
5687,181933,1405987200
35803,110155,1405987200
162500,110155,1405987200
44233,112579,1405987200
8529,15331,1405987200
23663,110155,1405987200
1736,110155,1405987200
181224,110155,1405987200
101161,110155,1405987200
120895,170448,1405987200
133232,182786,1405987200
107093,110155,1405987200
133232,198890,1405987200
37404,110155,1405987200
79942,153359,1405987200
157593,175160,1405987200
44017,110155,1405987200
181471,110155,1405987200
91042,110155,1405987200
15961,110155,1405987200
37546,31302,1405987200
6119,110155,1405987200
145623,110155,1405987200
151121,110155,1405987200
207100,27346,1405987200
98278,2631,1405987200
90686,3416,1405987200
185005,175446,1405987200
187941,142708,1405987200
140280,80531,1405987200
189354,5768,1405987200
215512,91443,1405987200
40673,208637,1405987200
175198,206561,1405987200
31696,176025,1405987200
104863,85402,1405987200
60117,168950,1405987200
5191,163870,1405987200
103415,90352,1405987200
19660,227529,1405987200
164409,163951,1405987200
110393,202951,1405987200
6528,102108,1405987200
154576,102025,1405987200
116135,93190,1405987200
91097,131975,1405987200
123421,174167,1405987200
153417,203972,1405987200
147310,102122,1405987200
91097,132984,1405987200
71653,228476,1405987200
104863,88040,1405987200
77980,147547,1405987200
110786,74650,1405987200
31374,37428,1405987200
29023,71382,1405987200
162833,149470,1405987200
117566,28830,1405987200
188707,42057,1405987200
109469,92123,1405987200
49827,2471,1405987200
53703,92370,1405987200
89925,85883,1405987200
104817,131794,1405987200
8327,39811,1405987200
76719,74895,1405987200
97496,74895,1405987200
50838,136566,1405987200
175553,74895,1405987200
154626,39811,1405987200
147433,35562,1405987200
104863,12396,1405987200
71796,15087,1405987200
159082,25288,1405987200
168829,166349,1405987200
91097,108836,1405987200
210424,166349,1405987200
121091,71353,1405987200
63452,71353,1405987200
7038,81071,1405987200
178225,226811,1405987200
198904,2404,1405987200
167895,192734,1405987200
196009,224869,1405987200
112588,60737,1405987200
197184,54725,1405987200
121838,186484,1405987200
128039,171240,1405987200
197184,90746,1405987200
214713,33518,1405987200
49827,82792,1405987200
56645,218546,1405987200
6290,202257,1405987200
33939,200112,1405987200
101454,172287,1405987200
189354,109761,1405987200
13763,41614,1405987200
135535,133945,1405987200
189644,119198,1405987200
10256,231688,1405987200
94898,34380,1405987200
200441,156329,1405987200
3849,137251,1405987200
85487,46120,1405987200
57464,26770,1405987200
49229,203666,1405987200
71653,11186,1405987200
53837,11931,1405987200
210107,55649,1405987200
179692,176753,1405987200
130988,92993,1405987200
104863,70026,1405987200
193838,193370,1405987200
70427,65830,1405987200
76719,106307,1405987200
120895,227618,1405987200
135021,67649,1405987200
86524,148699,1405987200
104863,66302,1405987200
95795,65830,1405987200
53703,165356,1405987200
201341,215164,1405987200
249,37062,1405987200
18661,195476,1405987200
63496,26413,1405987200
45686,128053,1405987200
94898,10806,1405987200
44807,170154,1405987200
94898,164363,1405987200
208436,36689,1405987200
42523,121779,1405987200
53703,98108,1405987200
154595,20909,1405987200
71849,189041,1405987200
60662,192161,1405987200
154595,192161,1405987200
38449,134414,1405987200
163893,134414,1405987200
202785,8335,1405987200
6395,154322,1405987200
204949,98561,1405987200
40373,26453,1405987200
57407,197547,1405987200
116620,55938,1405987200
104863,138674,1405987200
170404,210,1405987200
73722,2106,1405987200
110393,2202,1405987200
153639,214005,1405987200
136005,64150,1405987200
33648,89425,1405987200
56819,224130,1405987200
59666,119060,1405987200
181023,7902,1405987200
125461,125965,1405987200
99436,23216,1405987200
54668,216681,1405987200
21816,40241,1405987200
49823,117454,1405987200
13073,20902,1405987200
169295,147383,1405987200
185891,9925,1405987200
51002,197362,1405987200
197184,127962,1405987200
49229,127962,1405987200
135148,127962,1405987200
63452,1543,1405987200
192481,216870,1405987200
128551,224857,1405987200
123873,127962,1405987200
75334,220325,1405987200
118227,56716,1405987200
140110,234766,1405987200
101538,69246,1405987200
10439,112036,1405987200
53962,220245,1405987200
202540,117333,1405987200
154595,97720,1405987200
138406,152200,1405987200
25860,101349,1405987200
121330,59696,1405987200
204557,42849,1405987200
34426,2119,1405987200
126144,100236,1405987200
74780,233837,1405987200
193458,233837,1405987200
33889,19347,1405987200
68771,233837,1405987200
108145,223343,1405987200
116922,223343,1405987200
194247,223343,1405987200
221364,139814,1405987200
96887,139391,1405987200
55351,47094,1405987200
52944,9523,1405987200
39210,63191,1405987200
152002,103045,1405987200
71653,155350,1405987200
105729,212742,1405987200
151364,52675,1405987200
133763,43694,1405987200
70466,43694,1405987200
15099,232618,1405987200
162595,128396,1405987200
196009,76151,1405987200
3037,112582,1405987200
145759,73912,1405987200
117566,17029,1405987200
75274,134838,1405987200
117566,15955,1405987200
67782,51874,1405987200
59332,80243,1405987200
110393,69218,1405987200
151364,10460,1405987200
52841,166996,1405987200
38767,152324,1405987200
171385,205060,1405987200
197184,212979,1405987200
5122,117644,1405987200
145929,225553,1405987200
150913,76227,1405987200
49827,129989,1405987200
159082,58667,1405987200
124338,224030,1405987200
179487,1244,1405987200
204949,153332,1405987200
104863,231866,1405987200
177951,175489,1405987200
90200,205433,1405987200
122250,195064,1405987200
169229,42800,1405987200
87739,60068,1405987200
13763,140524,1405987200
145929,152817,1405987200
81244,66290,1405987200
104863,76212,1405987200
142839,54998,1405987200
181023,138940,1405987200
119623,161198,1405987200
52841,5290,1405987200
94648,22304,1405987200
104863,7181,1405987200
104863,212452,1405987200
203838,13006,1405987200
186614,55144,1405987200
193422,61798,1405987200
157853,120755,1405987200
179692,184772,1405987200
50838,8276,1405987200
12150,3255,1405987200
5122,35134,1405987200
110393,23029,1405987200
5132,40024,1405987200
49229,56371,1405987200
137380,132748,1405987200
181023,24014,1405987200
75439,172536,1405987200
51002,123102,1405987200
180965,26687,1405987200
33889,88687,1405987200
44899,72491,1405987200
19660,152332,1405987200
94708,54287,1405987200
193838,190022,1405987200
23462,39426,1405987200
48734,42800,1405987200
187450,53598,1405987200
94898,110234,1405987200
4999,51755,1405987200
157593,114756,1405987200
76170,44512,1405987200
60117,114756,1405987200
184951,228597,1405987200
184176,177879,1405987200
85487,119204,1405987200
147559,200136,1405987200
49229,69864,1405987200
167982,172536,1405987200
40373,51140,1405987200
211157,51140,1405987200
98261,188920,1405987200
147378,36481,1405987200
131013,51140,1405987200
104863,183488,1405987200
2464,208064,1405987200
37546,208064,1405987200
121091,36594,1405987200
53703,18184,1405987200
13046,40035,1405987200
116134,173816,1405987200
104863,34301,1405987200
98541,113684,1405987200
32662,216237,1405987200
165195,140846,1405987200
132935,41096,1405987200
129898,64820,1405987200
193508,83176,1405987200
149621,38790,1405987200
94898,174,1405987200
169263,46079,1405987200
78595,215555,1405987200
14660,211401,1405987200
109380,195413,1405987200
141654,131278,1405987200
110393,116906,1405987200
143541,121148,1405987200
33446,30764,1405987200
95795,146293,1405987200
123873,80188,1405987200
29023,83642,1405987200
49229,45348,1405987200
120895,32595,1405987200
168588,201118,1405987200
18865,96724,1405987200
120895,173816,1405987200
13958,19238,1405987200
195715,6611,1405987200
223301,37506,1405987200
96093,82846,1405987200
51257,2953,1405987200
210107,162127,1405987200
112588,102068,1405987200
73722,13418,1405987200
104863,163252,1405987200
142650,11093,1405987200
116135,181563,1405987200
193422,140264,1405987200
98928,24725,1405987200
36547,57016,1405987200
22985,124577,1405987200
150050,232604,1405987200
43899,112487,1405987200
189354,119280,1405987200
197184,202963,1405987200
108508,210044,1405987200
34944,187027,1405987200
49229,114134,1405987200
180405,173816,1405987200
193422,231787,1405987200
46407,208469,1405987200
25449,181178,1405987200
112588,92319,1405987200
163956,196147,1405987200
7038,184645,1405987200
108508,57263,1405987200
188058,180086,1405987200
18376,221999,1405987200
20736,196661,1405987200
57793,131054,1405987200
17812,131054,1405987200
49229,88340,1405987200
208436,58926,1405987200
27247,12752,1405987200
96576,131052,1405987200
96413,233176,1405987200
118227,120764,1405987200
40373,220171,1405987200
192510,139093,1405987200
198784,132360,1405987200
163382,231014,1405987200
140280,12752,1405987200
50838,41338,1405987200
105639,29658,1405987200
1537,139438,1405987200
79913,131054,1405987200
168060,131054,1405987200
91163,218191,1405987200
108508,5442,1405987200
163382,131558,1405987200
157593,88766,1405987200
19660,131558,1405987200
117566,131558,1405987200
91585,206792,1405987200
198771,114615,1405987200
53837,145563,1405987200
130770,206792,1405987200
38648,200350,1405987200
105968,56240,1405987200
108508,33205,1405987200
195392,56240,1405987200
79942,11518,1405987200
146893,23641,1405987200
116135,194961,1405987200
71849,36436,1405987200
198904,229192,1405987200
49229,97593,1405987200
6999,177655,1405987200
197379,71389,1405987200
128039,177655,1405987200
53703,9421,1405987200
160214,58959,1405987200
108417,158559,1405987200
117751,82767,1405987200
177397,18493,1405987200
162057,203877,1405987200
104863,95727,1405987200
104863,22193,1405987200
118714,97784,1405987200
159734,204546,1405987200
188710,117067,1405987200
94898,192101,1405987200
30472,29945,1405987200
52841,85220,1405987200
71849,33289,1405987200
43058,91837,1405987200
104863,177655,1405987200
138470,54233,1405987200
75439,107199,1405987200
104863,23961,1405987200
104863,226119,1405987200
106646,137061,1405987200
96705,137061,1405987200
223075,122044,1405987200
52561,216368,1405987200
29276,194759,1405987200
114210,76785,1405987200
3849,203378,1405987200
160627,114837,1405987200
94898,114837,1405987200
10439,114837,1405987200
200441,73901,1405987200
57633,173385,1405987200
145759,164130,1405987200
48400,194924,1405987200
35110,55584,1405987200
98928,194759,1405987200
116537,22763,1405987200
19660,225433,1405987200
52535,222415,1405987200
71892,70244,1405987200
82072,13230,1405987200
70404,1816,1405987200
221610,80773,1405987200
19035,138624,1405987200
109005,66393,1405987200
154576,152931,1405987200
169102,82252,1405987200
118714,94829,1405987200
105968,199070,1405987200
63452,105272,1405987200
201457,154158,1405987200
27228,90897,1405987200
65287,109232,1405987200
49229,19221,1405987200
71849,233389,1405987200
94648,105052,1405987200
90686,3316,1405987200
117566,126083,1405987200
43899,97497,1405987200
108508,170916,1405987200
48400,83226,1405987200
85487,1152,1405987200
169102,53087,1405987200
105729,117082,1405987200
94898,45626,1405987200
94898,177278,1405987200
198940,2318,1405987200
87569,143071,1405987200
188971,165288,1405987200
45686,10585,1405987200
19276,158429,1405987200
142086,167195,1405987200
98278,164430,1405987200
128551,163936,1405987200
92272,163634,1405987200
158436,167195,1405987200
202661,75415,1405987200
169102,170903,1405987200
150050,80436,1405987200
124696,187585,1405987200
169102,12315,1405987200
76719,54296,1405987200
116620,126417,1405987200
150050,80689,1405987200
163899,119468,1405987200
172093,7100,1405987200
91097,90238,1405987200
87245,94213,1405987200
100774,224250,1405987200
194097,194602,1405987200
53962,208441,1405987200
78873,197272,1405987200
940,17746,1405987200
15663,174909,1405987200
194981,117203,1405987200
31224,72393,1405987200
218024,83721,1405987200
47212,85936,1405987200
34843,80778,1405987200
80848,164131,1405987200
197184,211996,1405987200
126085,197186,1405987200
53703,218662,1405987200
7377,65876,1405987200
197184,90973,1405987200
148697,179223,1405987200
118227,137412,1405987200
104863,220323,1405987200
222990,76151,1405987200
49229,122507,1405987200
141654,11905,1405987200
104863,235345,1405987200
42523,95808,1405987200
94898,57299,1405987200
98928,151646,1405987200
163325,21775,1405987200
1483,204331,1405987200
109885,115940,1405987200
85699,205943,1405987200
154576,99336,1405987200
117566,193421,1405987200
169626,63386,1405987200
188707,172326,1405987200
122947,51828,1405987200
45685,187669,1405987200
138995,132757,1405987200
165428,157611,1405987200
223416,235073,1405987200
46599,132868,1405987200
58919,202250,1405987200
100931,48134,1405987200
10820,53563,1405987200
90841,220477,1405987200
178401,126283,1405987200
30297,65983,1405987200
133232,191495,1405987200
108508,92816,1405987200
2571,166946,1405987200
208272,98415,1405987200
134530,85199,1405987200
29023,130748,1405987200
94898,102993,1405987200
113410,165534,1405900800
208291,211511,1405900800
221499,175400,1405900800
214159,160499,1405900800
171417,102664,1405900800
116399,102195,1405900800
175715,118685,1405900800
184532,178677,1405900800
159653,170311,1405900800
104348,139814,1405900800
116255,101400,1405900800
55704,28965,1405900800
205870,197483,1405900800
152969,183757,1405900800
54951,169678,1405900800
32830,139640,1405900800
111007,17860,1405900800
193648,25902,1405900800
19913,169917,1405900800
145844,98769,1405900800
217057,42689,1405900800
198965,98769,1405900800
40766,15087,1405900800
163554,197739,1405900800
93647,34945,1405900800
78871,105619,1405900800
214915,236077,1405900800
163463,157834,1405900800
193979,91674,1405900800
89911,236077,1405900800
115149,157834,1405900800
160387,79555,1405900800
214289,129089,1405900800
147144,169678,1405900800
25783,169678,1405900800
112099,162352,1405900800
151977,169678,1405900800
216207,201745,1405900800
194981,28816,1405900800
15810,12852,1405900800
100824,215008,1405900800
145748,193867,1405900800
20142,215008,1405900800
115152,201745,1405900800
26021,189633,1405900800
219838,172498,1405900800
15988,13679,1405900800
54951,10964,1405900800
212450,162041,1405900800
174766,96629,1405900800
171417,229293,1405900800
113410,150471,1405900800
197079,96629,1405900800
119083,44511,1405900800
114966,197387,1405900800
163463,50914,1405900800
208433,9312,1405900800
77865,2770,1405900800
80488,46115,1405900800
82709,171716,1405900800
154056,14202,1405900800
79838,39622,1405900800
172931,131070,1405900800
73963,2781,1405900800
29563,137193,1405900800
104348,229649,1405900800
205592,101469,1405900800
217298,87650,1405900800
192724,101265,1405900800
132504,229294,1405900800
44585,210295,1405900800
102423,102273,1405900800
155469,50901,1405900800
193895,94340,1405900800
214289,28069,1405900800
112529,169297,1405900800
25783,117195,1405900800
6653,107010,1405900800
113410,131558,1405900800
174330,163369,1405900800
170583,18314,1405900800
163463,111092,1405900800
102244,40265,1405900800
126842,168220,1405900800
77479,131558,1405900800
80209,158333,1405900800
78735,144940,1405900800
71050,205478,1405900800
28961,144940,1405900800
150324,71679,1405900800
135806,185822,1405900800
216826,168652,1405900800
119083,13262,1405900800
148089,75709,1405900800
210378,82661,1405900800
183036,228050,1405900800
163463,20836,1405900800
66191,21785,1405900800
26914,98528,1405900800
162352,126417,1405900800
17393,452,1405900800
178550,109197,1405900800
160387,152479,1405900800
192557,35293,1405900800
160343,225605,1405900800
161141,72899,1405900800
49292,57607,1405900800
26167,77097,1405900800
124439,231839,1405900800
144515,59056,1405900800
32830,129732,1405900800
204644,234830,1405900800
126045,97992,1405900800
163463,170681,1405900800
161425,154311,1405900800
163463,55284,1405900800
157324,185686,1405900800
182322,71323,1405900800
55704,198111,1405900800
163463,182689,1405900800
163463,233421,1405900800
94166,71323,1405900800
196121,117074,1405900800
74567,42849,1405900800
157073,196583,1405900800
135806,37942,1405900800
103201,42849,1405900800
216523,109861,1405900800
167158,55046,1405900800
147429,126346,1405900800
107947,206609,1405900800
191618,126034,1405900800
25659,8686,1405900800
154056,233837,1405900800
174702,233837,1405900800
135806,229075,1405900800
172529,63409,1405900800
132600,172017,1405900800
40846,137321,1405900800
193458,193075,1405900800
70740,32297,1405900800
106701,209156,1405900800
31499,13053,1405900800
166130,149094,1405900800
116524,184089,1405900800
62760,123694,1405900800
198965,17095,1405900800
138487,229413,1405900800
140908,97460,1405900800
129544,215404,1405900800
151104,218942,1405900800
152691,116424,1405900800
157324,60061,1405900800
193648,202185,1405900800
163554,94180,1405900800
48231,132868,1405900800
126045,52479,1405900800
178810,31401,1405900800
194263,41684,1405900800
49292,13929,1405900800
25783,169892,1405900800
87781,36950,1405900800
181232,12869,1405900800
48231,18568,1405900800
185179,209703,1405900800
166388,20336,1405900800
191611,146520,1405900800
158285,38065,1405900800
46923,167329,1405900800
9763,142118,1405900800
111403,136489,1405900800
194768,43191,1405900800
187850,43947,1405900800
3379,136489,1405900800
36782,110261,1405900800
161566,136489,1405900800
159879,95342,1405900800
214289,142509,1405900800
145796,227497,1405900800
167158,152347,1405900800
30238,174996,1405900800
119394,2802,1405900800
60939,172655,1405900800
67180,85884,1405900800
114836,39606,1405900800
8173,1449,1405900800
46402,135119,1405900800
152064,42680,1405900800
28029,162998,1405900800
13701,116533,1405900800
21736,114837,1405900800
170454,221741,1405900800
157788,42680,1405900800
34624,12674,1405900800
192601,83893,1405900800
8173,43406,1405900800
95565,153513,1405900800
32830,100054,1405900800
74994,12649,1405900800
147714,156175,1405900800
49122,35210,1405900800
148498,78350,1405900800
10709,125884,1405900800
81463,154502,1405900800
144611,88233,1405900800
15263,231315,1405900800
58074,79400,1405900800
100332,131054,1405900800
152813,68072,1405900800
216826,208497,1405900800
170583,37493,1405900800
47207,171820,1405900800
214977,5442,1405900800
167158,5442,1405900800
76945,153478,1405900800
26759,11093,1405900800
8537,11093,1405900800
